   Pos X,   Pos Y,OffsetX(um),OffsetY(um),Height(um),Area(um2),Volume(um3), Area(%),Volume(%),  Result,Component ID,  PCB ID,    Time, PrintNo: 1  ID(1)
105.073,51.719,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
105.073,63.302,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.628,57.346,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.628,57.676,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
105.073,63.632,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.628,69.258,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.628,69.588,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
105.073,75.214,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
35.073,75.214,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.628,69.588,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.628,69.258,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
35.073,63.632,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.628,57.676,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.628,57.346,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
35.073,63.302,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
35.073,51.719,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.978,57.346,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.422,51.719,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.978,57.676,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.422,63.302,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.422,63.632,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.978,69.258,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.422,75.214,1.449,27.355,38.011,164,6242,2.923,0.875,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.978,69.588,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
57.298,69.588,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.742,75.214,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.298,69.258,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.742,63.632,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.742,63.302,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.298,57.676,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.742,51.719,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.298,57.346,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.393,51.719,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.393,63.302,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.948,57.346,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.948,57.676,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.393,63.632,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.948,69.258,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.948,69.588,-3.08,18.432,37.001,138,5090,2.448,0.713,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.393,75.214,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
195.405,74.872,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
194.935,69.931,34.742,18.863,38.381,453,17391,4.48,1.354,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
194.935,68.915,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
195.405,63.975,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
194.935,58.019,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
194.935,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
195.405,62.959,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
195.405,52.062,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.285,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.755,52.062,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.285,58.019,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.755,62.959,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.755,63.975,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.285,68.915,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.755,74.872,34.178,36.877,43.474,2365,102802,23.38,8.003,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.285,69.931,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
176.965,69.931,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
177.435,74.872,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
176.965,68.915,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
177.435,63.975,43.394,41.632,45.166,3566,161057,35.257,12.539,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
177.435,62.959,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
176.965,58.019,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
177.435,52.062,66.828,31.076,41.417,2514,104123,24.857,8.106,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
176.965,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
175.085,52.062,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
175.085,62.959,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
174.615,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
174.615,58.019,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
175.085,63.975,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
174.615,68.915,32.196,18.849,39.548,685,27094,6.774,2.109,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
174.615,69.931,27.608,30.095,36.726,145,5331,1.435,0.415,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
175.085,74.872,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
125.405,74.872,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
124.935,69.931,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
124.935,68.915,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
125.405,63.975,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
124.935,58.019,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
124.935,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
125.405,62.959,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
125.405,52.062,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.285,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.755,52.062,12.111,12.217,36.669,107,3930,1.06,0.306,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.285,58.019,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.755,62.959,25.522,48.638,37.677,183,6906,1.812,0.538,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.755,63.975,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.285,68.915,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.755,74.872,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.285,69.931,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
106.965,69.931,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
107.435,74.872,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
106.965,68.915,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
107.435,63.975,6.136,35.498,37.767,322,12153,3.182,0.946,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
107.435,62.959,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
106.965,58.019,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
107.435,52.062,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
106.965,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
105.085,52.062,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
105.085,62.959,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.615,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.615,58.019,7.264,32.954,37.936,256,9721,2.534,0.757,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
105.085,63.975,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.615,68.915,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.615,69.931,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
105.085,74.872,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
35.085,74.872,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.615,69.931,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.615,68.915,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
35.085,63.975,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.615,58.019,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.615,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
35.085,62.959,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
35.085,52.062,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.965,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.435,52.062,5.267,17.058,36.471,112,4088,1.108,0.318,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.965,58.019,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.435,62.959,8.191,47.847,42.049,1725,72551,17.059,5.648,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.435,63.975,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.965,68.915,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.435,74.872,13.125,15.905,40.489,835,33809,8.256,2.632,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.965,69.931,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
57.285,69.931,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.755,74.872,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.285,68.915,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.755,63.975,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.755,62.959,14.326,26.155,36.319,109,3950,1.075,0.308,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.285,58.019,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.755,52.062,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.285,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.405,52.062,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.405,62.959,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.936,57.003,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.936,58.019,11.017,33.563,38.067,331,12613,3.276,0.982,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.405,63.975,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.936,68.915,7.631,20.156,37.677,239,8999,2.361,0.701,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.936,69.931,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.405,74.872,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
195.418,74.503,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
194.923,70.3,67.213,29.016,48.642,6740,327826,42.234,16.176,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
194.923,68.547,55.345,44.758,47.348,5912,279914,37.047,13.812,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
195.418,64.343,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
194.923,58.387,38.51,34.572,38.038,617,23487,3.869,1.159,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
194.923,56.634,50.77,32.553,43.234,2378,102825,14.904,5.074,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
195.418,62.591,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
195.418,52.431,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.272,56.634,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.767,52.431,58.326,29.855,44.18,3804,168063,23.838,8.293,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.272,58.387,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.767,62.591,71.698,34.469,41.723,2894,120733,18.133,5.957,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.767,64.343,53.496,24.704,48.076,4423,212629,27.716,10.492,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.272,68.547,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.767,74.503,46.535,26.344,45.031,2825,127225,17.705,6.278,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
197.272,70.3,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
176.952,70.3,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
177.447,74.503,51.683,25.755,36.823,246,9050,1.54,0.447,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
176.952,68.547,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
177.447,64.343,35.137,36.653,44.154,2663,117595,16.69,5.802,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
177.447,62.591,25.853,37.551,42.332,1790,75757,11.215,3.738,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
176.952,58.387,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
177.447,52.431,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
176.952,56.634,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
175.098,52.431,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
175.098,62.591,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
174.603,56.634,32.412,30.672,38.185,344,13119,2.153,0.647,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
174.603,58.387,13.145,27.596,36.936,300,11091,1.882,0.547,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
175.098,64.343,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
174.603,68.547,24.409,41.103,45.673,3834,175098,24.024,8.64,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
174.603,70.3,24.073,10.113,43.153,2835,122342,17.766,6.037,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
175.098,74.503,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_B,1,4/2/2024 15:16,
125.418,74.503,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
124.923,70.3,16.893,14.232,39.325,745,29285,4.667,1.445,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
124.923,68.547,22.453,37.677,38.481,579,22272,3.627,1.099,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
125.418,64.343,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
124.923,58.387,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
124.923,56.634,32.032,18.312,37.765,260,9816,1.629,0.484,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
125.418,62.591,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
125.418,52.431,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.272,56.634,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.768,52.431,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.272,58.387,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.768,62.591,32.959,26.763,38.635,537,20765,3.368,1.025,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.768,64.343,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.272,68.547,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.768,74.503,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
127.272,70.3,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_A,1,4/2/2024 15:16,
106.952,70.3,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
107.448,74.503,29.191,15.043,43.602,2217,96648,13.89,4.769,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
106.952,68.547,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
107.448,64.343,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
107.448,62.591,15.179,40.761,37.996,368,13967,2.304,0.689,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
106.952,58.387,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
107.448,52.431,10.329,27.32,40.342,1150,46382,7.205,2.289,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
106.952,56.634,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
105.098,52.431,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
105.098,62.591,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.603,56.634,9.946,30.67,37.315,292,10884,1.828,0.537,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.603,58.387,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
105.098,64.343,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.603,68.547,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
104.603,70.3,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
105.098,74.503,0,0,35,0,0,0,0,        E.Insuffi.,  B2_PTF_B,1,4/2/2024 15:16,
35.098,74.503,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.603,70.3,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.603,68.547,8.468,24.993,37.72,280,10556,1.754,0.521,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
35.098,64.343,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.603,58.387,15.063,25.185,38.3,382,14641,2.396,0.722,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
34.603,56.634,-0.196,19.426,45.963,4036,185507,25.292,9.153,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
35.098,62.591,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
35.098,52.431,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.952,56.634,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.448,52.431,1.135,21.092,39.615,802,31754,5.023,1.567,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.952,58.387,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.448,62.591,-1.654,28.181,38.755,510,19782,3.199,0.976,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.448,64.343,1.06,30.82,45.184,2623,118504,16.435,5.847,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.952,68.547,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
37.448,74.503,16.736,36.705,38.304,461,17646,2.887,0.871,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
36.952,70.3,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_B,1,4/2/2024 15:16,
57.272,70.3,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.768,74.503,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.272,68.547,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.768,64.343,0.086,25.994,37.761,434,16382,2.719,0.808,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.768,62.591,15.546,40.084,40.739,1345,54814,8.432,2.705,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.272,58.387,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.768,52.431,6.182,30.119,37.474,356,13348,2.232,0.659,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
57.272,56.634,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.418,52.431,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.418,62.591,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.923,56.634,5.091,33.3,38.385,462,17716,2.892,0.874,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.923,58.387,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.418,64.343,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.923,68.547,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
54.923,70.3,14.425,4.734,38.516,341,13137,2.137,0.648,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
55.418,74.503,0,0,35,0,0,0,0,        E.Insuffi.,  B3_PTF_A,1,4/2/2024 15:16,
195.431,74.11,46.258,18.57,41.788,2334,97540,10.083,3.318,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
194.91,70.693,68.755,19.7,50.742,9919,503321,42.847,17.12,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
194.91,68.153,47.882,33.854,52.391,9741,510314,42.076,17.357,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
195.431,64.737,0,0,35,0,0,0,0,        E.Insuffi.,  B1_PTF_A,1,4/2/2024 15:16,
