   Pos X,   Pos Y,  Result
11.095,37.722,        W.Insuffi.
11.494,37.722,        W.Insuffi.
11.895,37.722,        W.Insuffi.
12.294,37.722,        W.Insuffi.
12.695,37.722,        W.Insuffi.
13.094,37.722,        W.Insuffi.
13.495,37.722,        W.Insuffi.
13.894,37.722,        W.Insuffi.
14.296,37.722,        W.Insuffi.
14.694,37.722,        W.Insuffi.
15.093,37.722,        W.Insuffi.
15.494,37.722,        W.Insuffi.
15.893,37.722,        W.Insuffi.
16.294,37.722,        W.Insuffi.
16.693,37.722,        W.Insuffi.
17.095,37.722,        W.Insuffi.
17.493,37.722,        W.Insuffi.
17.895,37.722,        W.Insuffi.
11.095,38.12,        W.Insuffi.
11.494,38.12,        W.Insuffi.
11.895,38.12,        W.Insuffi.
12.294,38.12,        W.Insuffi.
12.695,38.12,        W.Insuffi.
13.094,38.12,        W.Insuffi.
13.495,38.12,        W.Insuffi.
13.894,38.12,        W.Insuffi.
14.296,38.12,        W.Insuffi.
14.694,38.12,        W.Insuffi.
15.093,38.12,        W.Insuffi.
15.494,38.12,        W.Insuffi.
15.893,38.12,        W.Insuffi.
16.294,38.12,        W.Insuffi.
16.693,38.12,        W.Insuffi.
17.095,38.12,        W.Insuffi.
17.493,38.12,        W.Insuffi.
17.895,38.12,        W.Insuffi.
11.095,38.522,        W.Insuffi.
11.494,38.522,        W.Insuffi.
11.895,38.522,        W.Insuffi.
12.294,38.522,        W.Insuffi.
12.695,38.522,        W.Insuffi.
13.094,38.522,        W.Insuffi.
13.495,38.522,        W.Insuffi.
13.894,38.522,        W.Insuffi.
14.296,38.522,        W.Insuffi.
14.694,38.522,        W.Insuffi.
15.093,38.522,        W.Insuffi.
15.494,38.522,        W.Insuffi.
15.893,38.522,        W.Insuffi.
16.294,38.522,        W.Insuffi.
16.693,38.522,        W.Insuffi.
17.095,38.522,        W.Insuffi.
17.493,38.522,        W.Insuffi.
17.895,38.522,        W.Insuffi.
11.095,29.721,        W.Insuffi.
11.494,29.721,        W.Insuffi.
11.895,29.721,        W.Insuffi.
12.294,29.721,        W.Insuffi.
12.695,29.721,        W.Insuffi.
13.094,29.721,        W.Insuffi.
13.495,29.721,        W.Insuffi.
13.894,29.721,        W.Insuffi.
14.296,29.721,        W.Insuffi.
14.694,29.721,        W.Insuffi.
15.093,29.721,        W.Insuffi.
15.494,29.721,        W.Insuffi.
15.893,29.721,        W.Insuffi.
16.294,29.721,        W.Insuffi.
16.693,29.721,        W.Insuffi.
17.095,29.721,        W.Insuffi.
17.493,29.721,        W.Insuffi.
17.895,29.721,        W.Insuffi.
11.095,30.122,        W.Insuffi.
11.494,30.122,        W.Insuffi.
11.895,30.122,        W.Insuffi.
12.294,30.122,        W.Insuffi.
12.695,30.122,        W.Insuffi.
13.094,30.122,        W.Insuffi.
13.495,30.122,        W.Insuffi.
13.894,30.122,        W.Insuffi.
14.296,30.122,        W.Insuffi.
14.694,30.122,        W.Insuffi.
15.093,30.122,        W.Insuffi.
15.494,30.122,        W.Insuffi.
15.893,30.122,        W.Insuffi.
16.294,30.122,        W.Insuffi.
16.693,30.122,        W.Insuffi.
17.095,30.122,        W.Insuffi.
17.493,30.122,        W.Insuffi.
17.895,30.122,        W.Insuffi.
11.095,30.521,        W.Insuffi.
11.494,30.521,        W.Insuffi.
11.895,30.521,        W.Insuffi.
12.294,30.521,        W.Insuffi.
12.695,30.521,        W.Insuffi.
13.094,30.521,        W.Insuffi.
13.495,30.521,        W.Insuffi.
13.894,30.521,        W.Insuffi.
14.296,30.521,        W.Insuffi.
14.694,30.521,        W.Insuffi.
15.093,30.521,        W.Insuffi.
15.494,30.521,        W.Insuffi.
15.893,30.521,        W.Insuffi.
16.294,30.521,        W.Insuffi.
16.693,30.521,        W.Insuffi.
17.095,30.521,        W.Insuffi.
17.493,30.521,        W.Insuffi.
17.895,30.521,        W.Insuffi.
11.095,30.922,        W.Insuffi.
11.494,30.922,        W.Insuffi.
11.895,30.922,        W.Insuffi.
12.294,30.922,        W.Insuffi.
12.695,30.922,        W.Insuffi.
13.094,30.922,        W.Insuffi.
13.495,30.922,        W.Insuffi.
13.894,30.922,        W.Insuffi.
14.296,30.922,        W.Insuffi.
14.694,30.922,        W.Insuffi.
15.093,30.922,        W.Insuffi.
15.494,30.922,        W.Insuffi.
15.893,30.922,        W.Insuffi.
16.294,30.922,        W.Insuffi.
16.693,30.922,        W.Insuffi.
17.095,30.922,        W.Insuffi.
17.493,30.922,        W.Insuffi.
17.895,30.922,        W.Insuffi.
11.095,31.321,        W.Insuffi.
11.494,31.321,        W.Insuffi.
11.895,31.321,        W.Insuffi.
12.294,31.321,        W.Insuffi.
12.695,31.321,        W.Insuffi.
13.094,31.321,        W.Insuffi.
13.495,31.321,        W.Insuffi.
13.894,31.321,        W.Insuffi.
14.296,31.321,        W.Insuffi.
14.694,31.321,        W.Insuffi.
15.093,31.321,        W.Insuffi.
15.494,31.321,        W.Insuffi.
15.893,31.321,        W.Insuffi.
16.294,31.321,        W.Insuffi.
16.693,31.321,        W.Insuffi.
17.095,31.321,        W.Insuffi.
17.493,31.321,        W.Insuffi.
17.895,31.321,        W.Insuffi.
11.095,31.722,        W.Insuffi.
11.494,31.722,        W.Insuffi.
11.895,31.722,        W.Insuffi.
12.294,31.722,        W.Insuffi.
12.695,31.722,        W.Insuffi.
11.095,32.121,        W.Insuffi.
11.494,32.121,        W.Insuffi.
11.895,32.121,        W.Insuffi.
12.294,32.121,        W.Insuffi.
12.695,32.121,        W.Insuffi.
11.095,32.522,        W.Insuffi.
11.494,32.522,        W.Insuffi.
11.895,32.522,        W.Insuffi.
12.294,32.522,        W.Insuffi.
12.695,32.522,        W.Insuffi.
11.095,32.921,        W.Insuffi.
11.494,32.921,        W.Insuffi.
11.895,32.921,        W.Insuffi.
12.294,32.921,        W.Insuffi.
12.695,32.921,        W.Insuffi.
11.095,33.322,        W.Insuffi.
11.494,33.322,        W.Insuffi.
11.895,33.322,        W.Insuffi.
12.294,33.322,        W.Insuffi.
12.695,33.322,        W.Insuffi.
11.095,33.721,        W.Insuffi.
11.494,33.721,        W.Insuffi.
11.895,33.721,        W.Insuffi.
12.294,33.721,        W.Insuffi.
12.695,33.721,        W.Insuffi.
11.095,34.122,        W.Insuffi.
11.494,34.122,        W.Insuffi.
11.895,34.122,        W.Insuffi.
12.294,34.122,        W.Insuffi.
12.695,34.122,        W.Insuffi.
11.095,34.521,        W.Insuffi.
11.494,34.521,        W.Insuffi.
11.895,34.521,        W.Insuffi.
12.294,34.521,        W.Insuffi.
12.695,34.521,        W.Insuffi.
11.095,34.922,        W.Insuffi.
11.494,34.922,        W.Insuffi.
11.895,34.922,        W.Insuffi.
12.294,34.922,        W.Insuffi.
12.695,34.922,        W.Insuffi.
18.294,35.321,        W.Insuffi.
18.695,35.321,        W.Insuffi.
19.094,35.321,        W.Insuffi.
19.495,35.321,        W.Insuffi.
19.894,35.321,        W.Insuffi.
18.294,35.723,        W.Insuffi.
18.695,35.723,        W.Insuffi.
19.094,35.723,        W.Insuffi.
19.495,35.723,        W.Insuffi.
19.894,35.723,        W.Insuffi.
18.294,36.121,        W.Insuffi.
18.695,36.121,        W.Insuffi.
19.094,36.121,        W.Insuffi.
19.495,36.121,        W.Insuffi.
19.894,36.121,        W.Insuffi.
18.294,36.523,        W.Insuffi.
18.695,36.523,        W.Insuffi.
19.094,36.523,        W.Insuffi.
19.495,36.523,        W.Insuffi.
19.894,36.523,        W.Insuffi.
18.294,36.921,        W.Insuffi.
18.695,36.921,        W.Insuffi.
19.094,36.921,        W.Insuffi.
19.495,36.921,        W.Insuffi.
19.894,36.921,        W.Insuffi.
18.294,37.32,        W.Insuffi.
18.695,37.32,        W.Insuffi.
19.094,37.32,        W.Insuffi.
19.495,37.32,        W.Insuffi.
19.894,37.32,        W.Insuffi.
18.294,37.722,        W.Insuffi.
18.695,37.722,        W.Insuffi.
19.094,37.722,        W.Insuffi.
19.495,37.722,        W.Insuffi.
19.894,37.722,        W.Insuffi.
18.294,38.12,        W.Insuffi.
18.695,38.12,        W.Insuffi.
19.094,38.12,        W.Insuffi.
19.495,38.12,        W.Insuffi.
19.894,38.12,        W.Insuffi.
18.294,38.522,        W.Insuffi.
18.695,38.522,        W.Insuffi.
19.094,38.522,        W.Insuffi.
19.495,38.522,        W.Insuffi.
19.894,38.522,        W.Insuffi.
18.294,29.721,        W.Insuffi.
18.695,29.721,        W.Insuffi.
19.094,29.721,        W.Insuffi.
19.495,29.721,        W.Insuffi.
19.894,29.721,        W.Insuffi.
18.294,30.122,        W.Insuffi.
18.695,30.122,        W.Insuffi.
19.094,30.122,        W.Insuffi.
19.495,30.122,        W.Insuffi.
19.894,30.122,        W.Insuffi.
18.294,30.521,        W.Insuffi.
18.695,30.521,        W.Insuffi.
19.094,30.521,        W.Insuffi.
19.495,30.521,        W.Insuffi.
19.894,30.521,        W.Insuffi.
18.294,30.922,        W.Insuffi.
18.695,30.922,        W.Insuffi.
19.094,30.922,        W.Insuffi.
19.495,30.922,        W.Insuffi.
19.894,30.922,        W.Insuffi.
18.294,31.321,        W.Insuffi.
18.695,31.321,        W.Insuffi.
19.094,31.321,        W.Insuffi.
19.495,31.321,        W.Insuffi.
19.894,31.321,        W.Insuffi.
18.294,31.722,        W.Insuffi.
18.695,31.722,        W.Insuffi.
19.094,31.722,        W.Insuffi.
19.495,31.722,        W.Insuffi.
19.894,31.722,        W.Insuffi.
18.294,32.121,        W.Insuffi.
18.695,32.121,        W.Insuffi.
19.094,32.121,        W.Insuffi.
19.495,32.121,        W.Insuffi.
19.894,32.121,        W.Insuffi.
18.294,32.522,        W.Insuffi.
18.695,32.522,        W.Insuffi.
19.094,32.522,        W.Insuffi.
19.495,32.522,        W.Insuffi.
19.894,32.522,        W.Insuffi.
18.294,32.921,        W.Insuffi.
18.695,32.921,        W.Insuffi.
19.094,32.921,        W.Insuffi.
19.495,32.921,        W.Insuffi.
19.894,32.921,        W.Insuffi.
18.294,33.322,        W.Insuffi.
18.695,33.322,        W.Insuffi.
19.094,33.322,        W.Insuffi.
19.495,33.322,        W.Insuffi.
19.894,33.322,        W.Insuffi.
18.294,33.721,        W.Insuffi.
18.695,33.721,        W.Insuffi.
19.094,33.721,        W.Insuffi.
19.495,33.721,        W.Insuffi.
19.894,33.721,        W.Insuffi.
18.294,34.122,        W.Insuffi.
18.695,34.122,        W.Insuffi.
19.094,34.122,        W.Insuffi.
19.495,34.122,        W.Insuffi.
19.894,34.122,        W.Insuffi.
18.294,34.521,        W.Insuffi.
18.695,34.521,        W.Insuffi.
19.094,34.521,        W.Insuffi.
19.495,34.521,        W.Insuffi.
19.894,34.521,        W.Insuffi.
18.294,34.922,        W.Insuffi.
18.695,34.922,        W.Insuffi.
19.094,34.922,        W.Insuffi.
19.495,34.922,        W.Insuffi.
19.894,34.922,        W.Insuffi.
19.894,49.921,        W.Insuffi.
19.495,49.921,        W.Insuffi.
19.094,49.921,        W.Insuffi.
18.695,49.921,        W.Insuffi.
18.294,49.921,        W.Insuffi.
19.894,49.522,        W.Insuffi.
19.495,49.522,        W.Insuffi.
19.094,49.522,        W.Insuffi.
18.695,49.522,        W.Insuffi.
18.294,49.522,        W.Insuffi.
19.894,49.121,        W.Insuffi.
19.495,49.121,        W.Insuffi.
19.094,49.121,        W.Insuffi.
18.695,49.121,        W.Insuffi.
18.294,49.121,        W.Insuffi.
19.894,48.722,        W.Insuffi.
19.495,48.722,        W.Insuffi.
19.094,48.722,        W.Insuffi.
18.695,48.722,        W.Insuffi.
18.294,48.722,        W.Insuffi.
19.894,48.321,        W.Insuffi.
19.495,48.321,        W.Insuffi.
19.094,48.321,        W.Insuffi.
18.695,48.321,        W.Insuffi.
18.294,48.321,        W.Insuffi.
19.894,47.922,        W.Insuffi.
19.495,47.922,        W.Insuffi.
19.094,47.922,        W.Insuffi.
18.695,47.922,        W.Insuffi.
18.294,47.922,        W.Insuffi.
19.894,47.521,        W.Insuffi.
19.495,47.521,        W.Insuffi.
19.094,47.521,        W.Insuffi.
18.695,47.521,        W.Insuffi.
18.294,47.521,        W.Insuffi.
19.894,47.122,        W.Insuffi.
19.495,47.122,        W.Insuffi.
19.094,47.122,        W.Insuffi.
18.695,47.122,        W.Insuffi.
18.294,47.122,        W.Insuffi.
19.894,46.721,        W.Insuffi.
19.495,46.721,        W.Insuffi.
19.094,46.721,        W.Insuffi.
18.695,46.721,        W.Insuffi.
18.294,46.721,        W.Insuffi.
19.894,46.322,        W.Insuffi.
19.495,46.322,        W.Insuffi.
19.094,46.322,        W.Insuffi.
18.695,46.322,        W.Insuffi.
18.294,46.322,        W.Insuffi.
19.894,45.921,        W.Insuffi.
19.495,45.921,        W.Insuffi.
19.094,45.921,        W.Insuffi.
18.695,45.921,        W.Insuffi.
18.294,45.921,        W.Insuffi.
19.894,45.522,        W.Insuffi.
19.495,45.522,        W.Insuffi.
19.094,45.522,        W.Insuffi.
18.695,45.522,        W.Insuffi.
18.294,45.522,        W.Insuffi.
19.894,45.121,        W.Insuffi.
19.495,45.121,        W.Insuffi.
19.094,45.121,        W.Insuffi.
18.695,45.121,        W.Insuffi.
18.294,45.121,        W.Insuffi.
19.894,44.722,        W.Insuffi.
19.495,44.722,        W.Insuffi.
19.094,44.722,        W.Insuffi.
18.695,44.722,        W.Insuffi.
18.294,44.722,        W.Insuffi.
19.894,53.52,        W.Insuffi.
19.495,53.52,        W.Insuffi.
19.094,53.52,        W.Insuffi.
18.695,53.52,        W.Insuffi.
18.294,53.52,        W.Insuffi.
19.894,53.122,        W.Insuffi.
19.495,53.122,        W.Insuffi.
19.094,53.122,        W.Insuffi.
18.695,53.122,        W.Insuffi.
18.294,53.122,        W.Insuffi.
19.894,52.72,        W.Insuffi.
19.495,52.72,        W.Insuffi.
19.094,52.72,        W.Insuffi.
18.695,52.72,        W.Insuffi.
18.294,52.72,        W.Insuffi.
19.894,52.321,        W.Insuffi.
19.495,52.321,        W.Insuffi.
19.094,52.321,        W.Insuffi.
18.695,52.321,        W.Insuffi.
18.294,52.321,        W.Insuffi.
19.894,51.923,        W.Insuffi.
19.495,51.923,        W.Insuffi.
19.094,51.923,        W.Insuffi.
18.695,51.923,        W.Insuffi.
18.294,51.923,        W.Insuffi.
19.894,51.521,        W.Insuffi.
19.495,51.521,        W.Insuffi.
19.094,51.521,        W.Insuffi.
18.695,51.521,        W.Insuffi.
18.294,51.521,        W.Insuffi.
19.894,51.123,        W.Insuffi.
19.495,51.123,        W.Insuffi.
19.094,51.123,        W.Insuffi.
18.695,51.123,        W.Insuffi.
18.294,51.123,        W.Insuffi.
19.894,50.721,        W.Insuffi.
19.495,50.721,        W.Insuffi.
19.094,50.721,        W.Insuffi.
18.695,50.721,        W.Insuffi.
18.294,50.721,        W.Insuffi.
19.894,50.322,        W.Insuffi.
19.495,50.322,        W.Insuffi.
19.094,50.322,        W.Insuffi.
18.695,50.322,        W.Insuffi.
18.294,50.322,        W.Insuffi.
12.695,49.921,        W.Insuffi.
12.294,49.921,        W.Insuffi.
11.895,49.921,        W.Insuffi.
11.494,49.921,        W.Insuffi.
11.095,49.921,        W.Insuffi.
12.695,49.522,        W.Insuffi.
12.294,49.522,        W.Insuffi.
11.895,49.522,        W.Insuffi.
11.494,49.522,        W.Insuffi.
11.095,49.522,        W.Insuffi.
12.695,49.121,        W.Insuffi.
12.294,49.121,        W.Insuffi.
11.895,49.121,        W.Insuffi.
11.494,49.121,        W.Insuffi.
11.095,49.121,        W.Insuffi.
12.695,48.722,        W.Insuffi.
12.294,48.722,        W.Insuffi.
11.895,48.722,        W.Insuffi.
11.494,48.722,        W.Insuffi.
11.095,48.722,        W.Insuffi.
12.695,48.321,        W.Insuffi.
12.294,48.321,        W.Insuffi.
11.895,48.321,        W.Insuffi.
11.494,48.321,        W.Insuffi.
11.095,48.321,        W.Insuffi.
12.695,47.922,        W.Insuffi.
12.294,47.922,        W.Insuffi.
11.895,47.922,        W.Insuffi.
11.494,47.922,        W.Insuffi.
11.095,47.922,        W.Insuffi.
12.695,47.521,        W.Insuffi.
12.294,47.521,        W.Insuffi.
11.895,47.521,        W.Insuffi.
11.494,47.521,        W.Insuffi.
11.095,47.521,        W.Insuffi.
12.695,47.122,        W.Insuffi.
12.294,47.122,        W.Insuffi.
11.895,47.122,        W.Insuffi.
11.494,47.122,        W.Insuffi.
11.095,47.122,        W.Insuffi.
12.695,46.721,        W.Insuffi.
12.294,46.721,        W.Insuffi.
11.895,46.721,        W.Insuffi.
11.494,46.721,        W.Insuffi.
11.095,46.721,        W.Insuffi.
17.895,46.322,        W.Insuffi.
17.493,46.322,        W.Insuffi.
17.095,46.322,        W.Insuffi.
16.693,46.322,        W.Insuffi.
16.294,46.322,        W.Insuffi.
15.893,46.322,        W.Insuffi.
15.494,46.322,        W.Insuffi.
15.093,46.322,        W.Insuffi.
14.694,46.322,        W.Insuffi.
14.296,46.322,        W.Insuffi.
13.894,46.322,        W.Insuffi.
13.495,46.322,        W.Insuffi.
13.094,46.322,        W.Insuffi.
12.695,46.322,        W.Insuffi.
12.294,46.322,        W.Insuffi.
11.895,46.322,        W.Insuffi.
11.494,46.322,        W.Insuffi.
11.095,46.322,        W.Insuffi.
17.895,45.921,        W.Insuffi.
17.493,45.921,        W.Insuffi.
17.095,45.921,        W.Insuffi.
16.693,45.921,        W.Insuffi.
16.294,45.921,        W.Insuffi.
15.893,45.921,        W.Insuffi.
15.494,45.921,        W.Insuffi.
15.093,45.921,        W.Insuffi.
14.694,45.921,        W.Insuffi.
14.296,45.921,        W.Insuffi.
13.894,45.921,        W.Insuffi.
13.495,45.921,        W.Insuffi.
13.094,45.921,        W.Insuffi.
12.695,45.921,        W.Insuffi.
12.294,45.921,        W.Insuffi.
11.895,45.921,        W.Insuffi.
11.494,45.921,        W.Insuffi.
11.095,45.921,        W.Insuffi.
17.895,45.522,        W.Insuffi.
17.493,45.522,        W.Insuffi.
17.095,45.522,        W.Insuffi.
16.693,45.522,        W.Insuffi.
16.294,45.522,        W.Insuffi.
15.893,45.522,        W.Insuffi.
15.494,45.522,        W.Insuffi.
15.093,45.522,        W.Insuffi.
14.694,45.522,        W.Insuffi.
14.296,45.522,        W.Insuffi.
13.894,45.522,        W.Insuffi.
13.495,45.522,        W.Insuffi.
13.094,45.522,        W.Insuffi.
12.695,45.522,        W.Insuffi.
12.294,45.522,        W.Insuffi.
11.895,45.522,        W.Insuffi.
11.494,45.522,        W.Insuffi.
11.095,45.522,        W.Insuffi.
17.895,45.121,        W.Insuffi.
17.493,45.121,        W.Insuffi.
17.095,45.121,        W.Insuffi.
16.693,45.121,        W.Insuffi.
16.294,45.121,        W.Insuffi.
15.893,45.121,        W.Insuffi.
15.494,45.121,        W.Insuffi.
15.093,45.121,        W.Insuffi.
14.694,45.121,        W.Insuffi.
14.296,45.121,        W.Insuffi.
13.894,45.121,        W.Insuffi.
13.495,45.121,        W.Insuffi.
13.094,45.121,        W.Insuffi.
12.695,45.121,        W.Insuffi.
12.294,45.121,        W.Insuffi.
11.895,45.121,        W.Insuffi.
11.494,45.121,        W.Insuffi.
11.095,45.121,        W.Insuffi.
17.895,44.722,        W.Insuffi.
17.493,44.722,        W.Insuffi.
17.095,44.722,        W.Insuffi.
16.693,44.722,        W.Insuffi.
16.294,44.722,        W.Insuffi.
15.893,44.722,        W.Insuffi.
15.494,44.722,        W.Insuffi.
15.093,44.722,        W.Insuffi.
14.694,44.722,        W.Insuffi.
14.296,44.722,        W.Insuffi.
13.894,44.722,        W.Insuffi.
13.495,44.722,        W.Insuffi.
13.094,44.722,        W.Insuffi.
12.695,44.722,        W.Insuffi.
12.294,44.722,        W.Insuffi.
11.895,44.722,        W.Insuffi.
11.494,44.722,        W.Insuffi.
11.095,44.722,        W.Insuffi.
17.895,53.52,        W.Insuffi.
17.493,53.52,        W.Insuffi.
17.095,53.52,        W.Insuffi.
16.693,53.52,        W.Insuffi.
16.294,53.52,        W.Insuffi.
15.893,53.52,        W.Insuffi.
15.494,53.52,        W.Insuffi.
15.093,53.52,        W.Insuffi.
14.694,53.52,        W.Insuffi.
14.296,53.52,        W.Insuffi.
13.894,53.52,        W.Insuffi.
13.495,53.52,        W.Insuffi.
13.094,53.52,        W.Insuffi.
12.695,53.52,        W.Insuffi.
12.294,53.52,        W.Insuffi.
11.895,53.52,        W.Insuffi.
11.494,53.52,        W.Insuffi.
11.095,53.52,        W.Insuffi.
17.895,53.122,        W.Insuffi.
17.493,53.122,        W.Insuffi.
17.095,53.122,        W.Insuffi.
16.693,53.122,        W.Insuffi.
16.294,53.122,        W.Insuffi.
15.893,53.122,        W.Insuffi.
15.494,53.122,        W.Insuffi.
15.093,53.122,        W.Insuffi.
14.694,53.122,        W.Insuffi.
14.296,53.122,        W.Insuffi.
13.894,53.122,        W.Insuffi.
13.495,53.122,        W.Insuffi.
13.094,53.122,        W.Insuffi.
12.695,53.122,        W.Insuffi.
12.294,53.122,        W.Insuffi.
11.895,53.122,        W.Insuffi.
11.494,53.122,        W.Insuffi.
11.095,53.122,        W.Insuffi.
17.895,52.72,        W.Insuffi.
17.493,52.72,        W.Insuffi.
17.095,52.72,        W.Insuffi.
16.693,52.72,        W.Insuffi.
16.294,52.72,        W.Insuffi.
15.893,52.72,        W.Insuffi.
15.494,52.72,        W.Insuffi.
15.093,52.72,        W.Insuffi.
14.694,52.72,        W.Insuffi.
14.296,52.72,        W.Insuffi.
13.894,52.72,        W.Insuffi.
13.495,52.72,        W.Insuffi.
13.094,52.72,        W.Insuffi.
12.695,52.72,        W.Insuffi.
12.294,52.72,        W.Insuffi.
11.895,52.72,        W.Insuffi.
11.494,52.72,        W.Insuffi.
11.095,52.72,        W.Insuffi.
17.895,52.321,        W.Insuffi.
17.493,52.321,        W.Insuffi.
17.095,52.321,        W.Insuffi.
16.693,52.321,        W.Insuffi.
16.294,52.321,        W.Insuffi.
15.893,52.321,        W.Insuffi.
15.494,52.321,        W.Insuffi.
15.093,52.321,        W.Insuffi.
14.694,52.321,        W.Insuffi.
14.296,52.321,        W.Insuffi.
13.894,52.321,        W.Insuffi.
13.495,52.321,        W.Insuffi.
13.094,52.321,        W.Insuffi.
12.695,52.321,        W.Insuffi.
12.294,52.321,        W.Insuffi.
11.895,52.321,        W.Insuffi.
11.494,52.321,        W.Insuffi.
11.095,52.321,        W.Insuffi.
17.895,51.923,        W.Insuffi.
17.493,51.923,        W.Insuffi.
17.095,51.923,        W.Insuffi.
16.693,51.923,        W.Insuffi.
16.294,51.923,        W.Insuffi.
15.893,51.923,        W.Insuffi.
15.494,51.923,        W.Insuffi.
15.093,51.923,        W.Insuffi.
14.694,51.923,        W.Insuffi.
14.296,51.923,        W.Insuffi.
13.894,51.923,        W.Insuffi.
13.495,51.923,        W.Insuffi.
13.094,51.923,        W.Insuffi.
12.695,51.923,        W.Insuffi.
12.294,51.923,        W.Insuffi.
11.895,51.923,        W.Insuffi.
11.494,51.923,        W.Insuffi.
11.095,51.923,        W.Insuffi.
12.695,51.521,        W.Insuffi.
12.294,51.521,        W.Insuffi.
11.895,51.521,        W.Insuffi.
11.494,51.521,        W.Insuffi.
11.095,51.521,        W.Insuffi.
12.695,51.123,        W.Insuffi.
12.294,51.123,        W.Insuffi.
11.895,51.123,        W.Insuffi.
11.494,51.123,        W.Insuffi.
11.095,51.123,        W.Insuffi.
12.695,50.721,        W.Insuffi.
12.294,50.721,        W.Insuffi.
11.895,50.721,        W.Insuffi.
11.494,50.721,        W.Insuffi.
11.095,50.721,        W.Insuffi.
12.695,50.322,        W.Insuffi.
12.294,50.322,        W.Insuffi.
11.895,50.322,        W.Insuffi.
11.494,50.322,        W.Insuffi.
11.095,50.322,        W.Insuffi.
19.894,64.922,        W.Insuffi.
19.495,64.922,        W.Insuffi.
19.094,64.922,        W.Insuffi.
18.695,64.922,        W.Insuffi.
18.294,64.922,        W.Insuffi.
19.894,64.521,        W.Insuffi.
19.495,64.521,        W.Insuffi.
19.094,64.521,        W.Insuffi.
18.695,64.521,        W.Insuffi.
18.294,64.521,        W.Insuffi.
19.894,64.122,        W.Insuffi.
19.495,64.122,        W.Insuffi.
19.094,64.122,        W.Insuffi.
18.695,64.122,        W.Insuffi.
18.294,64.122,        W.Insuffi.
19.894,63.721,        W.Insuffi.
19.495,63.721,        W.Insuffi.
19.094,63.721,        W.Insuffi.
18.695,63.721,        W.Insuffi.
18.294,63.721,        W.Insuffi.
19.894,63.322,        W.Insuffi.
19.495,63.322,        W.Insuffi.
19.094,63.322,        W.Insuffi.
18.695,63.322,        W.Insuffi.
18.294,63.322,        W.Insuffi.
19.894,62.921,        W.Insuffi.
19.495,62.921,        W.Insuffi.
19.094,62.921,        W.Insuffi.
18.695,62.921,        W.Insuffi.
18.294,62.921,        W.Insuffi.
19.894,62.522,        W.Insuffi.
19.495,62.522,        W.Insuffi.
19.094,62.522,        W.Insuffi.
18.695,62.522,        W.Insuffi.
18.294,62.522,        W.Insuffi.
19.894,62.121,        W.Insuffi.
19.495,62.121,        W.Insuffi.
19.094,62.121,        W.Insuffi.
18.695,62.121,        W.Insuffi.
18.294,62.121,        W.Insuffi.
19.894,61.722,        W.Insuffi.
19.495,61.722,        W.Insuffi.
19.094,61.722,        W.Insuffi.
18.695,61.722,        W.Insuffi.
18.294,61.722,        W.Insuffi.
19.894,61.321,        W.Insuffi.
19.495,61.321,        W.Insuffi.
19.094,61.321,        W.Insuffi.
18.695,61.321,        W.Insuffi.
18.294,61.321,        W.Insuffi.
19.894,60.922,        W.Insuffi.
19.495,60.922,        W.Insuffi.
19.094,60.922,        W.Insuffi.
18.695,60.922,        W.Insuffi.
18.294,60.922,        W.Insuffi.
19.894,60.521,        W.Insuffi.
19.495,60.521,        W.Insuffi.
19.094,60.521,        W.Insuffi.
18.695,60.521,        W.Insuffi.
18.294,60.521,        W.Insuffi.
19.894,60.122,        W.Insuffi.
19.495,60.122,        W.Insuffi.
19.094,60.122,        W.Insuffi.
18.695,60.122,        W.Insuffi.
18.294,60.122,        W.Insuffi.
19.894,59.72,        W.Insuffi.
19.495,59.72,        W.Insuffi.
19.094,59.72,        W.Insuffi.
18.695,59.72,        W.Insuffi.
18.294,59.72,        W.Insuffi.
19.894,68.522,        W.Insuffi.
19.495,68.522,        W.Insuffi.
19.094,68.522,        W.Insuffi.
18.695,68.522,        W.Insuffi.
18.294,68.522,        W.Insuffi.
19.894,68.12,        W.Insuffi.
19.495,68.12,        W.Insuffi.
19.094,68.12,        W.Insuffi.
18.695,68.12,        W.Insuffi.
18.294,68.12,        W.Insuffi.
19.894,67.721,        W.Insuffi.
19.495,67.721,        W.Insuffi.
19.094,67.721,        W.Insuffi.
18.695,67.721,        W.Insuffi.
18.294,67.721,        W.Insuffi.
19.894,67.32,        W.Insuffi.
19.495,67.32,        W.Insuffi.
19.094,67.32,        W.Insuffi.
18.695,67.32,        W.Insuffi.
18.294,67.32,        W.Insuffi.
19.894,66.921,        W.Insuffi.
19.495,66.921,        W.Insuffi.
19.094,66.921,        W.Insuffi.
18.695,66.921,        W.Insuffi.
18.294,66.921,        W.Insuffi.
19.894,66.523,        W.Insuffi.
19.495,66.523,        W.Insuffi.
19.094,66.523,        W.Insuffi.
18.695,66.523,        W.Insuffi.
18.294,66.523,        W.Insuffi.
19.894,66.121,        W.Insuffi.
19.495,66.121,        W.Insuffi.
19.094,66.121,        W.Insuffi.
18.695,66.121,        W.Insuffi.
18.294,66.121,        W.Insuffi.
19.894,65.723,        W.Insuffi.
19.495,65.723,        W.Insuffi.
19.094,65.723,        W.Insuffi.
18.695,65.723,        W.Insuffi.
18.294,65.723,        W.Insuffi.
19.894,65.321,        W.Insuffi.
19.495,65.321,        W.Insuffi.
